type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60, x61, y61, x62, y62, x63, y63, x64, y64, x65, y65, x66, y66, x67, y67, x68, y68, x69, y69, x70, y70
Type01, L, 260, 59.611145, 260.321438, 56.312315, 260.479505, 50.109150, 259.748458, 42.332169, 256.748730, 34.535148, 250.483198, 29.387443, 243.015687, 26.359158, 234.155094, 23.752116, 225.630764, 22.222556, 216.561927, 20.798800, 208.282222, 19.285750, 199.353931, 17.773821, 190.823645, 16.288227, 182.307787, 14.391495, 174.057278, 12.980749, 165.282968, 10.871011, 156.446142, 9.267977, 147.749428, 7.227848, 138.833559, 5.717947, 130.773854, 4.092735, 122.056595, 2.639960, 113.422417, 1.478964, 105.243681, 0.586245, 96.327968, 0.000000, 88.158758, 0.123401, 78.899311, 1.247078, 70.031581, 2.933600, 62.562033, 5.702205, 53.009947, 8.718874, 44.791622, 11.920086, 36.465003, 15.427860, 28.352582, 19.856676, 20.112447, 25.133230, 12.448190, 32.311581, 5.949491, 40.399283, 1.722741, 49.047006, 0.000000, 57.675852, 0.640584, 65.564486, 3.837339, 72.810162, 10.548442, 77.310677, 18.680712, 80.951460, 26.815172, 83.522144, 35.334058, 85.608434, 44.528938, 86.997408, 53.216965, 87.198095, 61.457155, 87.702585, 70.312172, 87.064457, 79.015456, 86.500156, 87.622733, 85.532371, 95.905907, 84.733222, 104.792372, 83.945205, 113.386161, 83.907578, 122.651281, 84.380096, 131.782959, 85.077613, 139.818378, 86.193371, 148.548677, 86.562005, 157.265332, 87.149402, 165.969243, 87.310462, 174.705200, 87.438631, 184.047921, 87.470487, 193.090690, 87.289889, 202.134049, 87.326486, 210.828824, 86.993001, 220.191325, 86.652367, 228.687676, 85.280232, 237.677509, 82.368213, 245.989234, 76.196140, 253.623152, 68.292281, 258.692788, 62.029787, 259.691783, 59.973848, 260.482056
Type01, L, 280, 58.751694, 280.499961, 55.333789, 280.367593, 49.203705, 279.954244, 40.085503, 276.267817, 32.220275, 269.196036, 27.474792, 260.573559, 24.825835, 251.037617, 22.916564, 241.933798, 21.401541, 232.403855, 19.872293, 222.897161, 18.717009, 213.267248, 17.170387, 204.073741, 15.767406, 194.999413, 14.152493, 185.562389, 12.486298, 175.840911, 10.759000, 166.567959, 8.731790, 157.325011, 7.146615, 148.153534, 5.305834, 139.018566, 3.338857, 129.400505, 1.869891, 120.280636, 0.946308, 111.296660, 0.000000, 100.920445, 0.131037, 92.264479, 0.598392, 82.361075, 1.658814, 73.765423, 3.627828, 64.491529, 5.724466, 55.470175, 8.570350, 46.992396, 12.007858, 37.987914, 16.175960, 29.000809, 21.015000, 20.488927, 27.266202, 12.431749, 35.265868, 5.615003, 43.999978, 1.355038, 54.033174, 0.000000, 63.188973, 1.841545, 71.944598, 6.793199, 78.536958, 15.097308, 82.849073, 23.547491, 85.379242, 32.542813, 87.164030, 41.896981, 88.732751, 51.187853, 89.764997, 60.459478, 90.413136, 69.360459, 90.209433, 79.125369, 89.546232, 88.052902, 88.448203, 98.152266, 87.717985, 106.739506, 87.166903, 116.214843, 86.586226, 125.861876, 86.581080, 135.429691, 86.890742, 144.554887, 87.354300, 154.567674, 88.358784, 163.090823, 89.488065, 173.107697, 90.327408, 181.839764, 90.343400, 191.278355, 89.722471, 199.874268, 89.316248, 210.291174, 89.077776, 219.456984, 89.140894, 229.323153, 88.903353, 238.724618, 88.408272, 247.665406, 86.633705, 256.628591, 83.379032, 265.508575, 76.982403, 274.021670, 68.154689, 278.992962, 62.266141, 279.686437, 58.476779, 280.789208
Type01, L, 290, 59.841107, 290.483187, 56.854262, 290.457368, 49.958390, 289.998882, 41.008175, 285.849954, 33.029670, 278.473533, 28.051292, 269.433465, 25.371071, 259.700709, 24.184267, 250.422604, 22.520503, 240.760976, 20.896307, 231.025375, 19.194306, 221.309090, 17.938806, 211.831909, 16.705326, 202.358782, 15.398519, 192.633060, 14.245638, 182.756174, 12.591897, 173.269392, 11.044267, 164.102012, 8.655354, 154.211578, 6.820299, 144.611642, 4.563113, 134.568865, 2.896972, 124.769307, 1.218713, 115.133246, 0.509088, 105.417499, 0.000000, 95.655843, 0.426116, 85.295236, 1.391986, 76.163663, 3.252222, 66.040151, 5.672315, 56.671991, 8.721301, 47.208277, 12.580007, 37.912320, 17.053157, 28.686256, 22.382715, 20.154407, 28.675857, 12.086563, 37.069693, 5.223762, 46.014217, 1.368580, 56.147771, 0.000000, 65.323868, 1.822962, 74.220997, 7.348241, 81.131452, 15.502044, 85.145672, 24.773637, 87.915697, 33.903579, 89.867353, 43.924784, 91.861249, 53.143088, 93.186884, 62.817366, 94.198980, 72.524507, 93.571313, 82.322791, 92.900496, 93.234780, 91.971091, 101.734415, 91.646750, 111.138199, 91.338308, 120.374663, 91.401779, 130.717655, 91.691830, 140.621857, 91.946423, 150.613580, 92.374864, 160.348545, 92.858668, 169.917236, 93.310391, 179.546855, 93.460472, 188.719204, 93.887032, 198.932541, 93.880970, 208.591366, 93.879453, 218.431211, 93.296655, 227.701864, 92.950961, 236.752086, 91.774448, 246.796867, 90.746265, 256.321439, 88.616947, 266.199034, 85.480388, 275.304219, 78.939206, 283.895866, 69.538389, 289.077551, 63.387773, 289.720364, 59.943322, 291.115559
Type02, L, 230, 62.764105, 230.229948, 60.190697, 229.990411, 55.175162, 229.482450, 47.195021, 226.296470, 40.923774, 220.827145, 36.248821, 213.479324, 33.753300, 206.284029, 31.332507, 198.283708, 29.719768, 190.785694, 28.118448, 182.798932, 26.288823, 175.163643, 24.811290, 167.434905, 22.846883, 159.748105, 21.079882, 152.141654, 18.811882, 144.152337, 16.562100, 136.583922, 13.986460, 128.977848, 11.331866, 121.729131, 8.429209, 113.877069, 5.690628, 106.488590, 3.568960, 98.790347, 1.673799, 91.000185, 0.517247, 82.918222, 0.000000, 74.916916, 0.313795, 67.289938, 0.846250, 59.667972, 2.343831, 51.670036, 4.167763, 44.149013, 6.675720, 36.557660, 9.760872, 28.790892, 13.792017, 21.537475, 18.641896, 14.629197, 24.858898, 8.553311, 31.867338, 4.510461, 39.317466, 1.350691, 47.361011, 0.000000, 55.292683, 0.429327, 62.914063, 3.320783, 69.460369, 9.270867, 74.062580, 16.148765, 77.398669, 23.684405, 80.184473, 31.015725, 82.060732, 38.684565, 83.406951, 46.268249, 84.612860, 54.460967, 86.223978, 62.380416, 86.590927, 69.692440, 85.539889, 77.689264, 83.392593, 85.599857, 80.726155, 93.056030, 77.823074, 100.976040, 75.006650, 108.642186, 72.665156, 116.705314, 71.628644, 124.396169, 71.797411, 133.010682, 73.125701, 140.871581, 74.567653, 148.283667, 77.088335, 156.109328, 79.107964, 164.240796, 81.652856, 171.387225, 83.245322, 178.841253, 85.181451, 186.330170, 86.142311, 194.040363, 86.729287, 201.772484, 85.765973, 210.220233, 83.081645, 217.810506, 77.898282, 225.006592, 70.323244, 229.144695, 65.512611, 230.088116, 62.581141, 230.333458
Type02, L, 250, 65.020411, 250.422068, 68.042898, 250.046848, 73.405798, 249.217029, 81.524408, 244.229935, 86.115800, 236.152696, 87.883282, 228.208227, 88.138299, 219.554437, 87.377306, 211.232247, 85.531819, 202.958543, 83.463758, 194.860226, 80.674172, 187.021284, 77.914049, 178.578819, 75.555227, 170.265688, 73.766130, 162.080130, 72.071855, 154.154313, 71.120042, 145.229855, 70.505507, 137.051548, 71.643391, 128.263679, 73.966175, 120.130797, 77.313609, 111.827653, 80.863527, 103.493239, 84.209128, 95.351334, 87.138828, 86.783092, 88.125762, 78.568782, 87.898192, 70.014040, 86.955995, 62.216565, 85.442197, 52.744612, 84.196991, 45.279376, 82.409869, 36.670471, 80.266821, 28.308025, 77.738265, 19.970860, 73.573207, 12.137291, 66.803996, 5.329247, 58.702770, 1.081669, 49.851293, 0.000000, 41.369168, 1.433490, 33.166561, 5.201952, 25.794374, 10.670258, 19.396659, 17.596689, 14.431092, 25.190322, 10.433787, 33.257076, 6.927594, 41.472245, 4.252413, 49.618856, 1.911625, 57.973529, 0.542605, 66.130031, 0.000000, 74.608631, 0.682283, 83.059058, 1.710290, 90.580182, 3.688761, 99.137010, 5.484094, 106.755190, 7.891177, 115.094149, 10.143932, 123.125219, 12.775088, 131.623650, 15.143759, 139.828728, 17.744578, 148.747205, 20.400871, 156.696733, 22.581150, 165.349233, 24.831287, 173.317064, 26.691721, 181.450255, 28.471638, 190.510773, 30.051994, 198.797342, 31.432518, 207.633198, 32.974945, 215.512022, 34.979766, 223.776056, 37.362737, 231.769237, 41.658336, 239.899959, 48.021884, 246.843072, 56.653505, 250.124445, 62.030697, 250.392014, 65.152040, 250.532389
Type02, L, 260, 65.953247, 260.650831, 63.308877, 260.644434, 57.682125, 259.863075, 49.352453, 255.368642, 42.743516, 248.188252, 37.913325, 240.221879, 34.944086, 231.715759, 32.561702, 223.014085, 31.229055, 214.318493, 29.707193, 205.143626, 28.496021, 196.749103, 26.608251, 187.976661, 24.918774, 179.820431, 22.726334, 171.733143, 20.174057, 162.337506, 17.714856, 153.921866, 14.537342, 145.168374, 11.800398, 136.417474, 8.739339, 127.886486, 6.073189, 119.095729, 3.693883, 110.284519, 1.745017, 101.698850, 0.441646, 93.254874, 0.000000, 83.943115, 0.200809, 75.130961, 1.055455, 67.101606, 2.434573, 58.092259, 4.512549, 49.856733, 7.331089, 41.149728, 10.852549, 32.735698, 15.203740, 24.671989, 20.689101, 16.959322, 27.655737, 10.315589, 35.045213, 4.811881, 43.997126, 1.483683, 52.545413, 0.000000, 61.199001, 2.093775, 69.519851, 6.189735, 76.324561, 13.184749, 80.675243, 21.160124, 83.429639, 29.298684, 85.900383, 38.635485, 87.327870, 46.667323, 89.395047, 55.713368, 90.934347, 63.882699, 92.160767, 73.133121, 92.222157, 81.694599, 90.980597, 90.295842, 88.258887, 98.590859, 84.592119, 107.283178, 81.251528, 115.134332, 78.232654, 124.151621, 76.700187, 132.247416, 75.764563, 141.770870, 75.964345, 150.365954, 76.759725, 159.226235, 78.097821, 168.084317, 79.967730, 176.501144, 82.012934, 184.955428, 84.336862, 193.630201, 86.961402, 202.786829, 89.141855, 210.628572, 91.611102, 220.288684, 92.280381, 228.658869, 91.645413, 237.884054, 88.577856, 246.298125, 82.842907, 254.249576, 74.795369, 259.261946, 68.865530, 259.960014, 65.761845, 261.441589
Type02, L, 270, 68.392168, 270.477695, 65.627864, 270.363702, 58.770180, 269.666394, 50.343602, 265.440814, 43.058758, 258.277964, 38.435994, 249.794489, 35.543147, 240.994387, 33.465592, 232.023368, 32.037356, 222.654780, 30.170907, 213.653614, 28.082285, 204.516184, 25.689466, 195.317569, 23.668607, 186.794549, 21.107236, 177.408534, 18.943371, 168.638447, 16.725378, 159.762602, 14.272640, 150.992876, 11.899098, 142.361258, 8.976358, 133.282133, 6.448432, 124.590872, 4.216194, 116.310563, 2.120241, 106.950494, 0.836214, 98.043548, 0.000000, 88.589231, 0.054446, 79.835618, 1.058338, 70.207182, 2.751337, 61.452602, 5.129203, 52.401990, 8.404213, 43.563328, 12.352652, 34.793328, 17.351777, 26.359885, 22.908027, 18.490374, 29.677395, 10.739250, 37.755710, 5.029144, 46.522080, 1.274306, 55.706318, 0.000000, 65.070754, 1.656586, 73.737140, 6.331406, 80.168611, 14.253075, 84.407276, 22.411335, 87.456425, 31.428582, 89.554198, 40.378657, 91.256565, 49.419586, 92.623149, 58.061411, 94.103770, 67.297719, 95.506407, 76.575788, 95.638874, 86.112192, 93.831629, 95.183764, 90.545404, 104.038111, 86.453934, 112.809699, 82.564131, 121.571043, 79.629892, 130.548263, 78.278569, 139.484430, 77.891107, 148.920581, 78.728053, 157.644215, 79.706448, 167.003365, 81.716772, 176.211392, 83.370231, 184.945620, 85.978857, 193.844514, 88.432947, 202.337014, 91.075238, 210.947344, 93.207467, 220.145139, 95.015766, 228.869941, 95.815437, 238.247256, 94.995305, 247.739875, 92.176827, 256.308450, 85.802258, 264.726795, 76.809062, 268.828189, 71.544904, 270.492968, 68.360264, 269.628269
Type03, L, 230, 50.344877, 230.340439, 47.897421, 230.080156, 42.944744, 229.378163, 35.426321, 226.129392, 29.071758, 220.383569, 25.045684, 213.115220, 22.408941, 205.533038, 20.129577, 197.753782, 18.925599, 190.180870, 17.686640, 182.447584, 16.724344, 174.792016, 15.477080, 166.656886, 14.130517, 158.538483, 12.650246, 150.748845, 11.082273, 142.981240, 9.262005, 135.515237, 7.809879, 128.018579, 6.054838, 120.271783, 4.455456, 112.843353, 3.200967, 105.044738, 1.764751, 97.806275, 1.034236, 90.469268, 0.280455, 82.266183, 0.000000, 75.052932, 0.193743, 67.353860, 0.724842, 59.808930, 2.047007, 52.190454, 3.633811, 44.357704, 6.161839, 37.039248, 9.115030, 29.520251, 12.917916, 22.146782, 17.455000, 15.228077, 23.015264, 9.074696, 29.698561, 3.698214, 37.208724, 0.740344, 44.956004, 0.000000, 52.145098, 1.270743, 59.755486, 4.784235, 65.743580, 10.642848, 70.044584, 18.047247, 72.953915, 25.155213, 75.281071, 33.085773, 76.757381, 41.265997, 77.581912, 49.116797, 78.212362, 57.129161, 78.327681, 64.772126, 78.416654, 72.169782, 78.100186, 80.209790, 77.089631, 88.216472, 76.007131, 95.827494, 74.577748, 103.438645, 73.252255, 111.276339, 72.409821, 118.957689, 71.449197, 126.741932, 71.753451, 134.825537, 72.497180, 142.593972, 73.682636, 150.027696, 74.814676, 157.910162, 75.867568, 165.144728, 76.707737, 173.365409, 77.488768, 181.180483, 78.037681, 189.239675, 78.575084, 197.421283, 78.192404, 205.426553, 76.454508, 212.771022, 71.842904, 219.925080, 65.312465, 225.895010, 58.299514, 229.059650, 53.054752, 230.286769, 50.259479, 229.882120
Type03, L, 235, 53.392241, 235.346416, 50.889663, 235.276526, 45.462190, 235.040762, 37.946461, 232.358893, 31.109889, 227.447202, 26.080999, 220.338719, 22.977539, 212.956526, 20.687305, 205.267209, 19.101515, 197.518137, 18.165393, 189.275063, 16.894646, 181.689749, 16.247006, 173.670920, 15.042811, 165.378660, 13.859350, 157.960548, 12.301502, 149.832676, 10.750805, 142.219058, 8.870955, 134.078195, 6.959534, 126.372733, 5.419040, 118.781457, 3.808936, 110.938192, 2.344274, 102.782627, 1.165308, 95.158596, 0.556217, 86.367933, 0.000000, 79.748270, 0.401238, 70.675233, 0.802800, 62.989025, 1.917286, 54.948471, 3.216382, 47.244901, 5.499022, 39.184959, 8.176769, 31.753236, 11.774310, 24.285380, 16.191542, 17.223495, 21.716032, 10.709798, 27.876725, 5.191324, 35.039018, 1.343375, 43.486587, 0.000000, 51.165901, 1.308218, 58.734585, 4.867308, 64.936648, 10.769240, 69.886968, 17.670319, 73.357671, 25.201149, 75.724716, 32.797348, 77.557094, 40.813249, 78.440680, 48.319798, 79.243827, 56.450867, 79.645243, 64.729677, 79.712609, 72.076746, 79.517633, 80.789469, 78.986632, 88.300428, 78.173485, 96.596728, 77.284660, 104.399315, 76.454903, 112.389550, 75.730254, 120.222113, 75.279644, 128.944763, 75.018390, 136.676063, 75.345465, 144.916804, 75.473011, 153.459001, 76.170846, 161.131397, 76.686508, 169.797615, 77.552434, 176.762893, 78.407243, 184.928186, 79.075177, 192.480182, 79.742639, 199.992501, 79.536451, 208.308049, 78.014545, 215.781214, 74.402650, 223.226883, 68.954169, 229.873418, 61.518359, 234.236742, 56.155026, 235.305730, 53.164402, 234.706823
Type03, L, 245, 53.532303, 245.342502, 50.609433, 245.042429, 44.797659, 244.510367, 37.362131, 241.183675, 30.192414, 235.206405, 25.990223, 227.509763, 23.078790, 220.023740, 20.807095, 211.569550, 19.217008, 203.020168, 18.068981, 194.068854, 17.221562, 186.331704, 15.811667, 177.943072, 14.632500, 169.686905, 12.760424, 161.523309, 11.314301, 153.140152, 9.484951, 145.109412, 7.772068, 136.317822, 5.994261, 128.054256, 4.259621, 119.354219, 3.019808, 111.325419, 1.596137, 102.870165, 0.783115, 94.630801, 0.060178, 86.402754, 0.000000, 77.802481, 0.025136, 69.839841, 1.080816, 61.079492, 2.390978, 52.961341, 4.587009, 45.042608, 7.131343, 37.101214, 10.399512, 29.263614, 14.061426, 21.747735, 18.706590, 14.314905, 24.405404, 7.503771, 31.738292, 2.700115, 39.941399, 0.504644, 48.455112, 0.000000, 56.385932, 2.666417, 63.847242, 7.681654, 69.684036, 14.361206, 74.079545, 22.176435, 76.708198, 29.813967, 78.528918, 38.345072, 80.139958, 46.685373, 80.861529, 55.032555, 81.814860, 62.756722, 82.534941, 71.062999, 82.716209, 79.142563, 82.493161, 87.765442, 81.485888, 95.799269, 80.201196, 103.772597, 78.640347, 112.067234, 77.388166, 119.755735, 76.411841, 128.208522, 76.335857, 136.511224, 76.366453, 144.876204, 77.217133, 153.232187, 77.873472, 161.291592, 79.070111, 169.186037, 80.155555, 177.419577, 81.062737, 185.098939, 81.931878, 193.758874, 82.680127, 201.852084, 82.729525, 210.437851, 82.088392, 218.185898, 80.295440, 226.579543, 76.264113, 234.341967, 69.830029, 240.956799, 62.024527, 244.365976, 56.179572, 244.994456, 53.784684, 245.242445
Type03, L, 250, 52.446113, 250.357622, 49.547420, 249.917758, 44.017682, 249.624471, 35.958679, 245.695010, 28.768543, 239.760229, 24.579106, 231.746411, 21.917999, 223.845418, 20.280018, 215.496089, 18.688487, 207.304026, 17.712801, 198.811936, 16.166592, 190.033151, 15.030299, 181.513421, 13.751049, 173.209754, 12.400678, 164.341458, 10.791643, 155.674764, 9.420375, 147.247586, 7.946590, 138.866981, 6.343928, 130.240307, 5.112285, 121.917129, 3.935742, 114.138987, 2.525479, 104.965588, 1.534986, 96.589463, 0.567523, 87.780037, 0.183568, 79.706996, 0.000000, 71.351576, 0.613796, 63.280484, 1.733558, 54.590439, 3.616136, 46.336618, 6.185398, 37.697091, 9.755001, 29.823186, 13.773918, 21.812049, 19.052103, 14.347545, 25.401731, 7.461365, 33.076811, 2.640908, 41.246168, 0.000000, 49.119399, 0.506586, 57.477278, 3.352946, 65.195780, 8.220781, 71.259577, 15.688069, 74.869866, 23.573655, 77.623421, 31.885060, 79.759177, 40.133608, 81.388283, 48.253648, 82.610148, 57.516888, 83.264148, 65.546560, 83.389305, 73.859984, 83.343322, 81.860669, 82.720296, 90.152279, 82.045826, 98.117411, 81.006382, 106.657118, 80.022584, 115.604843, 79.231397, 123.297787, 79.077263, 131.981909, 79.176134, 139.607471, 79.327429, 148.475409, 79.623072, 155.727737, 79.745716, 164.977195, 80.025813, 172.654005, 80.196058, 180.933515, 80.578772, 189.924858, 81.033654, 197.847735, 81.611618, 206.873087, 81.949835, 214.439541, 81.343355, 223.081742, 79.645313, 230.867237, 75.791246, 239.152029, 69.094008, 245.955238, 60.742697, 249.062071, 55.750097, 250.339258, 52.612443, 249.980166
Type03, L, 255, 55.821169, 255.298809, 53.053641, 255.136839, 47.114919, 254.951506, 39.024702, 252.054349, 31.115888, 247.063920, 25.334471, 239.407626, 22.424408, 231.407471, 20.201960, 222.649065, 18.807833, 213.890395, 17.222971, 205.369779, 16.110508, 196.949673, 14.801090, 187.647091, 13.674206, 180.472252, 12.555754, 171.388991, 10.912669, 162.416601, 9.943485, 154.357976, 8.571799, 146.164548, 7.282703, 137.280961, 5.808954, 128.590211, 4.244300, 120.310584, 3.208516, 112.163510, 1.736426, 103.702992, 0.685944, 94.416176, 0.013824, 85.704650, 0.000000, 77.192350, 0.176884, 69.195578, 1.412776, 60.135454, 2.911889, 51.894414, 5.355922, 43.267910, 8.182008, 35.072829, 11.954466, 26.928385, 16.201403, 19.019305, 21.511393, 11.595270, 28.140112, 5.264102, 36.279824, 1.275173, 45.329789, 0.000000, 53.591044, 0.744966, 61.763322, 4.396980, 68.974150, 10.572845, 73.834737, 18.217564, 77.114512, 26.311088, 79.443400, 35.039009, 81.394467, 43.895864, 82.684963, 52.288366, 83.370000, 61.585017, 83.631754, 69.930823, 83.637017, 79.210876, 83.085880, 87.335849, 82.591978, 96.190533, 81.752953, 105.006274, 80.827745, 113.785327, 80.173461, 122.565143, 79.531901, 131.122055, 79.263854, 140.257471, 79.128899, 148.510006, 79.263274, 156.800077, 79.754368, 165.987325, 80.369860, 174.493181, 80.994914, 183.709049, 81.837218, 191.965529, 82.476236, 200.116574, 83.375394, 208.568482, 83.713116, 217.068447, 83.326544, 225.649731, 81.595484, 234.439018, 78.276392, 242.704209, 72.178769, 249.702137, 64.182839, 253.888507, 58.247755, 254.860863, 55.557696, 255.737507
Type03, L, 260, 53.906179, 260.321192, 50.781702, 260.273366, 44.736480, 258.968271, 37.057927, 255.394276, 29.459038, 248.697176, 24.833797, 241.101228, 22.255116, 232.025127, 20.956416, 223.431525, 20.367339, 214.593075, 19.603840, 206.344237, 18.711769, 197.322187, 17.344645, 188.767775, 16.080802, 179.980212, 14.471793, 171.271691, 12.912328, 161.986607, 11.272191, 153.295376, 9.435478, 144.303352, 8.012236, 135.128127, 6.056322, 126.292068, 4.445385, 117.155756, 2.578814, 108.124168, 1.379124, 99.120655, 0.324104, 90.319111, 0.000000, 81.275741, 0.124851, 72.873084, 1.274741, 63.894990, 2.867249, 55.811053, 5.371187, 47.145368, 8.267680, 38.968931, 11.766720, 30.783762, 15.868701, 22.626489, 20.891731, 14.827075, 26.980486, 7.859683, 35.139815, 2.744424, 43.330809, 0.470915, 52.548136, 0.000000, 60.791596, 2.330013, 68.646829, 7.964921, 74.061673, 15.611872, 78.115049, 23.780565, 80.764565, 32.350991, 82.770130, 40.997555, 84.116774, 49.614975, 84.759747, 58.359540, 85.122415, 67.401504, 84.807344, 75.523725, 84.746870, 84.618063, 83.882161, 92.903677, 83.695611, 101.333278, 82.636640, 110.041057, 82.405639, 118.686957, 81.630720, 127.364368, 81.343477, 136.198997, 81.165315, 145.257625, 81.152980, 153.694563, 81.466565, 162.586907, 81.765259, 170.708861, 82.297888, 179.793118, 82.810464, 188.301804, 83.545551, 196.731081, 84.066474, 205.595961, 84.464768, 213.986933, 85.173325, 222.706806, 84.770306, 231.799289, 82.939697, 240.096106, 78.248800, 248.179331, 71.108481, 254.653899, 63.022848, 259.066047, 56.828830, 259.914212, 53.649755, 260.395653
Type03, L, 265, 51.723731, 265.279714, 48.786497, 265.038423, 42.830654, 264.288723, 34.567995, 260.338826, 27.022396, 254.170309, 22.417268, 246.081923, 19.971232, 237.732139, 18.634477, 228.073499, 17.663680, 219.537195, 16.633269, 210.360850, 15.983629, 201.876126, 14.945547, 192.600418, 13.810098, 183.528555, 12.527415, 174.622175, 11.379564, 166.082604, 9.812910, 157.420801, 8.353300, 148.298438, 6.847460, 138.836382, 5.461909, 130.323719, 4.013751, 121.538505, 2.572404, 112.361894, 1.525188, 103.724698, 0.571590, 95.072859, 0.056656, 86.199491, 0.000000, 77.500118, 0.915109, 68.341631, 2.266962, 59.352557, 4.239327, 51.068608, 7.241380, 42.160754, 10.531869, 33.924914, 14.343254, 25.850115, 18.758128, 17.665612, 24.264144, 9.693766, 31.701342, 3.268822, 40.200447, 0.527871, 49.967438, 0.000000, 58.613599, 1.744783, 66.957471, 5.952307, 73.646894, 13.275116, 76.777561, 22.093188, 79.753802, 30.527436, 81.772043, 39.402719, 83.957976, 48.070990, 85.203991, 57.704613, 86.253826, 66.524830, 86.776175, 76.249178, 86.963268, 85.080607, 86.726662, 93.784930, 86.550797, 103.090548, 85.752202, 111.638985, 84.902238, 120.861722, 84.047625, 130.013045, 83.066614, 139.001307, 82.409521, 147.695974, 82.065942, 157.006616, 81.871839, 165.525569, 82.160491, 174.500872, 82.534339, 183.371225, 82.798396, 192.236309, 83.435222, 201.652000, 83.651486, 210.524226, 83.731331, 218.947022, 83.810179, 227.951859, 83.147813, 237.068860, 81.354851, 245.376005, 76.930575, 253.559361, 69.312372, 259.962514, 61.050059, 264.298554, 54.644038, 264.576611, 51.897359, 265.548819
Type03, L, 270, 59.057684, 270.162573, 55.679854, 269.955750, 49.969547, 269.641714, 40.643844, 265.666593, 33.386522, 258.749469, 29.079190, 250.068220, 26.159292, 241.295275, 24.094814, 231.761365, 22.380856, 222.840623, 21.071045, 213.504715, 19.589028, 204.642556, 18.433935, 195.330436, 17.006531, 186.413881, 15.132201, 176.693085, 13.349552, 167.722946, 11.397476, 158.856239, 9.904872, 149.707238, 7.753573, 140.781581, 6.121129, 132.025128, 4.386160, 123.403469, 2.737028, 114.606777, 1.757494, 105.771955, 0.763315, 96.272609, 0.428513, 87.366906, 0.000000, 78.496673, 0.490577, 70.218562, 1.705192, 60.252480, 3.887695, 51.480676, 6.894295, 42.517781, 10.429204, 33.813184, 14.918848, 25.167841, 19.801103, 16.995807, 25.797659, 8.907508, 33.949379, 3.246077, 42.893122, 0.192475, 51.288678, 0.000000, 61.180571, 2.035921, 68.927381, 7.650655, 74.541251, 15.850691, 78.041947, 24.488432, 81.156565, 33.343149, 83.759603, 42.425289, 85.446936, 51.152212, 86.970864, 60.686220, 87.562622, 68.802712, 87.922735, 78.378221, 87.825595, 86.636742, 87.509099, 95.178823, 86.955675, 103.859737, 86.270807, 114.452552, 85.799081, 122.915230, 85.316573, 131.440889, 84.978315, 142.439203, 84.748830, 149.791128, 84.733568, 158.784898, 84.834896, 166.307955, 85.151961, 175.621271, 85.805231, 185.297102, 86.307854, 193.897189, 87.085535, 203.812746, 87.452292, 212.625645, 87.852486, 221.514926, 87.908629, 230.854813, 87.677668, 238.345546, 86.761682, 248.474180, 83.944035, 257.049976, 77.109289, 264.883517, 68.567383, 268.589219, 62.303608, 270.102420, 59.645965, 270.187483
