Type,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Area_Error,IoU,Dice,EMD
Type04,235,PURE_KRR,28.30125,25.22410,15.60972,3.81794,39.48935,3.16150,1764.25146,0.83014,0.90719,24.88235
Type04,235,PURE_SVR,27.24887,24.43333,16.56122,4.66137,47.68734,4.27515,1966.05416,0.80202,0.89014,24.15250
Type04,235,RATIO_CTRL,1.97871,1.86463,2.32895,1.27129,0.31262,0.51982,82.99608,0.93007,0.96377,1.86697
Type04,240,PCA_GPR,27.39131,24.52134,14.96586,4.14906,40.45912,3.17480,1701.19382,0.83679,0.91115,24.26851
Type04,240,PCA_KRR,27.24431,24.41187,15.00071,4.23124,41.41367,3.27315,1724.36502,0.83448,0.90977,24.16765
Type04,240,PCA_LINEAR,27.30650,24.55206,16.20358,4.82252,44.74638,4.74879,1948.99910,0.81980,0.90098,24.28777
Type04,240,PCA_SVR,28.16318,25.13039,14.84877,3.72555,35.19766,2.84575,1552.31996,0.84793,0.91771,24.79814
Type04,240,PURE_GPR,27.66795,24.73841,16.04178,4.06427,35.53297,3.35238,1359.13727,0.80873,0.89425,24.41766
Type04,240,PURE_KRR,27.20949,24.38348,14.98247,4.24853,41.67688,3.27255,1735.67552,0.83453,0.90980,24.14377
Type04,240,PURE_SVR,27.14128,24.32867,15.02586,4.28081,42.06867,3.25779,1727.63455,0.83395,0.90946,24.09294
Type04,240,RATIO_CTRL,2.01018,1.79515,3.56929,1.33823,5.99327,0.11908,532.45375,0.93253,0.96509,1.78839
Type04,245,PCA_GPR,35.38346,32.44116,15.90049,4.22914,13.14361,2.86578,217.63695,0.84154,0.91395,32.05827
Type04,245,PCA_KRR,27.86007,24.99484,17.16259,5.02267,49.07795,4.18005,2118.29180,0.80691,0.89314,24.75866
Type04,245,PCA_LINEAR,28.63222,25.62568,17.60038,4.88245,45.87397,4.31897,2129.62728,0.81207,0.89629,25.37496
Type04,245,PCA_SVR,28.27943,25.31846,17.10371,4.78492,46.31931,3.88822,2061.16410,0.81395,0.89744,25.07294
Type04,245,PURE_GPR,28.19365,25.22675,18.06421,4.88246,45.14562,4.11648,1843.04700,0.78646,0.88046,24.97699
Type04,245,PURE_KRR,27.84082,24.97028,16.93469,5.00078,49.12740,4.06966,2147.92867,0.81023,0.89517,24.74289
Type04,245,PURE_SVR,27.77652,24.91368,16.87796,4.98886,49.06676,4.03863,2127.51149,0.81026,0.89519,24.68283
Type04,245,RATIO_CTRL,2.11154,1.89714,3.25987,1.48769,5.25785,0.79267,521.05359,0.93095,0.96424,1.89195
Type04,250,PCA_GPR,32.49687,29.15266,13.53074,3.05735,5.00533,0.05519,1371.24625,0.87013,0.93056,28.66256
Type04,250,PCA_KRR,27.52596,24.89703,17.14414,5.30815,53.28991,6.42700,2878.92336,0.80216,0.89022,24.70824
Type04,250,PCA_LINEAR,28.41498,25.54808,16.85762,4.85640,47.61179,5.51476,2757.16688,0.81480,0.89795,25.35640
Type04,250,PCA_SVR,28.06062,25.28793,16.98655,4.98765,49.38179,5.97986,2773.33146,0.81025,0.89518,25.08655
Type04,250,PURE_GPR,27.98008,25.18873,17.50348,5.06220,50.55838,6.05070,2723.30521,0.79688,0.88696,25.00530
Type04,250,PURE_KRR,27.54845,24.88631,16.59184,5.21112,52.93449,6.17201,2929.18524,0.80858,0.89416,24.70754
Type04,250,PURE_SVR,27.50073,24.83616,16.46719,5.16954,52.47126,6.13500,2901.61444,0.80933,0.89462,24.65233
Type04,250,RATIO_CTRL,1.94491,1.72835,3.02649,1.03963,3.90613,0.35248,67.70753,0.95480,0.97688,1.73724
Type04,260,PCA_GPR,30.21959,26.94135,16.36506,3.82071,42.28557,3.23384,2361.86110,0.85352,0.92097,26.68842
Type04,260,PCA_KRR,30.01892,26.79674,16.52633,4.00369,44.25226,3.43328,2447.67507,0.84826,0.91790,26.56921
Type04,260,PCA_LINEAR,30.11861,26.84694,14.83130,3.62146,39.97504,1.28662,2151.46777,0.85588,0.92234,26.60095
Type04,260,PCA_SVR,31.15913,27.71391,16.14900,3.31735,36.01279,2.72666,2178.62324,0.86672,0.92860,27.35260
Type04,260,PURE_GPR,30.60489,27.28106,15.53408,3.67149,43.71549,2.72642,2578.23893,0.84718,0.91727,26.98687
Type04,260,PURE_KRR,30.06536,26.83131,15.11242,3.83494,44.25360,3.00803,2616.43262,0.84993,0.91888,26.58043
Type04,260,PURE_SVR,30.01947,26.79175,15.09743,3.84396,44.21194,3.06676,2620.68531,0.85066,0.91930,26.54162
Type04,260,RATIO_CTRL,3.71146,3.43833,5.42148,2.20579,12.29813,4.60564,1036.68896,0.90368,0.94941,3.13438
Type04,265,PCA_GPR,32.28604,28.69807,14.67829,2.95531,28.64574,1.05323,1826.22175,0.87747,0.93474,28.24776
Type04,265,PCA_KRR,31.22041,27.84617,17.33206,4.67976,42.70902,4.39640,2573.29558,0.83052,0.90742,27.59854
Type04,265,PCA_LINEAR,30.64660,27.30935,15.30409,3.92524,40.25988,2.14903,2223.05784,0.85667,0.92280,27.06785
Type04,265,PCA_SVR,32.34409,28.77074,17.06147,4.09969,35.01111,3.82325,2336.98039,0.84495,0.91596,28.40375
Type04,265,PURE_GPR,31.52027,28.10068,16.00199,4.51322,43.90481,3.83673,2856.38696,0.83238,0.90852,27.81934
Type04,265,PURE_KRR,31.17501,27.79914,15.55307,4.53686,43.74548,3.98241,2847.34152,0.83618,0.91078,27.54662
Type04,265,PURE_SVR,31.10807,27.75114,15.66162,4.61224,44.39818,4.11962,2883.05412,0.83406,0.90952,27.50636
Type04,265,RATIO_CTRL,2.84537,2.61611,5.00666,2.04455,12.38303,4.00824,1154.18826,0.91401,0.95508,2.61661
Type04,270,PCA_GPR,30.92045,27.60270,15.26230,3.97384,45.34210,2.52555,2214.59702,0.85833,0.92376,27.38423
Type04,270,PCA_KRR,32.55394,29.01997,16.95989,4.08568,41.03647,4.02577,2401.63047,0.85540,0.92207,28.68070
Type04,270,PCA_LINEAR,31.56338,28.10277,14.99685,3.60902,40.56162,2.07300,2049.93873,0.86820,0.92945,27.82374
Type04,270,PCA_SVR,33.57289,29.88393,16.80456,3.62903,34.70738,3.60866,2234.06936,0.86533,0.92781,29.42780
Type04,270,PURE_GPR,32.45412,28.94179,15.30608,4.11014,44.02321,3.67847,2829.67113,0.84488,0.91592,28.60939
Type04,270,PURE_KRR,32.38677,28.87848,14.74492,3.97726,43.24270,3.63331,2788.93489,0.84741,0.91741,28.54377
Type04,270,PURE_SVR,32.31060,28.82607,14.95133,4.11086,44.44684,3.82095,2848.79775,0.84321,0.91494,28.50560
Type04,270,RATIO_CTRL,3.08929,2.67536,4.93992,2.33373,12.44613,4.37012,1521.36184,0.91199,0.95397,2.67253
Type04,280,PCA_GPR,33.54203,29.87250,16.70680,3.99687,40.67626,3.22661,2620.74185,0.86273,0.92631,29.54678
Type04,280,PCA_KRR,33.84538,30.11711,16.43243,3.70427,37.60528,2.87672,2466.96753,0.87089,0.93099,29.74153
Type04,280,PCA_LINEAR,32.91220,29.29378,15.80826,3.72320,40.12629,2.44537,2341.46558,0.86973,0.93033,28.97900
Type04,280,PCA_SVR,34.62708,30.79065,16.17709,3.29711,32.60050,2.42382,2316.20105,0.88021,0.93629,30.30901
Type04,280,PURE_GPR,33.12746,29.56991,15.03876,3.77206,42.27102,2.45317,3125.74724,0.84013,0.91312,29.23127
Type04,280,PURE_KRR,33.53623,29.91124,15.37938,3.56397,40.72272,2.34040,3009.46242,0.84660,0.91693,29.50814
Type04,280,PURE_SVR,33.54502,29.91733,15.32868,3.64073,41.44818,2.43908,3052.22239,0.84352,0.91512,29.52250
Type04,280,RATIO_CTRL,3.33740,2.92146,5.58227,2.37080,13.59740,4.53184,1632.84073,0.91461,0.95540,2.91850
Type05,240,PCA_GPR,44.42139,42.36293,28.06579,9.73516,65.13750,5.83648,2021.94898,0.66944,0.80200,42.17212
Type05,240,PCA_KRR,34.11701,31.69853,14.61742,5.51090,10.71022,1.63791,211.20941,0.75516,0.86050,31.38503
Type05,240,PCA_LINEAR,34.14782,31.77175,13.27213,5.33511,11.48263,1.64153,235.37471,0.78222,0.87781,31.51851
Type05,240,PCA_SVR,33.05993,30.65044,13.44616,4.91638,4.77536,0.39064,115.71302,0.78537,0.87979,30.27766
Type05,240,PURE_GPR,34.70117,32.34525,14.04415,5.61275,13.35611,1.91977,277.68443,0.76381,0.86609,32.09511
Type05,240,PURE_KRR,33.93549,31.53735,14.66534,5.42209,9.33306,1.40402,181.45037,0.75870,0.86279,31.20294
Type05,240,PURE_SVR,33.64500,31.24006,13.89081,5.13779,6.53900,1.34734,20.09689,0.77814,0.87523,30.95040
Type05,240,RATIO_CTRL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000
Type05,260,PCA_GPR,35.28930,32.26949,13.35852,5.47278,6.38017,1.54036,293.58791,0.77392,0.87255,31.98365
Type05,260,PCA_KRR,36.69097,33.89736,14.55623,5.59822,12.50570,1.20290,585.74214,0.79529,0.88597,33.64469
Type05,260,PCA_LINEAR,36.77910,33.88695,13.74820,6.11775,14.61695,2.17272,576.78044,0.76002,0.86365,33.61635
Type05,260,PCA_SVR,39.59531,36.77611,15.67100,6.60136,25.12287,1.88889,960.38674,0.76612,0.86758,36.56548
Type05,260,PURE_GPR,36.62338,33.78244,13.32834,5.94884,13.94031,1.69366,606.16171,0.76656,0.86786,33.51942
Type05,260,PURE_KRR,36.50492,33.69501,13.64599,5.62501,12.39595,1.29660,581.07071,0.77910,0.87583,33.44892
Type05,260,PURE_SVR,35.52402,33.04140,14.49527,5.79383,15.12839,1.40658,867.63029,0.78738,0.88104,32.82612
Type05,260,RATIO_CTRL,3.94108,3.41399,6.18606,2.32416,7.44085,4.18180,913.70612,0.87485,0.93325,3.40287
Type05,280,PCA_GPR,27.67431,24.88005,17.94411,5.00208,62.98961,3.65243,2098.23491,0.79798,0.88764,24.80441
Type05,280,PCA_KRR,39.19081,35.58936,17.24608,6.89126,12.97854,3.93690,432.12100,0.75310,0.85917,35.17519
Type05,280,PCA_LINEAR,38.71582,35.48977,13.85152,5.64770,7.87239,1.88297,407.71887,0.79029,0.88286,35.18139
Type05,280,PCA_SVR,40.32834,36.29695,17.95561,7.51170,320.58782,4.87139,478.25556,0.73600,0.84792,34.35176
Type05,280,PURE_GPR,35.53192,32.02928,15.36243,4.82052,6.36258,1.11934,99.60357,0.78815,0.88153,31.60306
Type05,280,PURE_KRR,38.71675,35.08712,18.78542,7.35572,12.37895,4.16231,399.90956,0.73361,0.84634,34.58508
Type05,280,PURE_SVR,36.93259,33.55694,16.12088,5.82803,7.48466,2.43002,82.41851,0.77476,0.87309,33.17422
Type05,280,RATIO_CTRL,4.10641,3.70129,5.04662,2.21489,4.37005,5.32012,1375.70315,0.90490,0.95008,3.20992
Type06,230,PCA_GPR,44.23719,42.31373,28.09553,9.18019,69.33201,4.12299,1939.01473,0.70769,0.82883,42.12223
Type06,230,PCA_KRR,28.64056,25.73477,12.14560,2.78421,11.41480,1.71007,744.31597,0.87056,0.93080,25.34317
Type06,230,PCA_LINEAR,28.77799,25.82448,13.55272,2.59750,15.23467,1.86165,766.53395,0.88175,0.93716,25.40260
Type06,230,PCA_SVR,28.91377,26.02477,12.16737,2.83762,10.01613,1.36768,699.99509,0.87701,0.93448,25.60829
Type06,230,PURE_GPR,32.02679,29.44353,12.42236,4.10873,2.41623,0.98983,398.00328,0.83183,0.90820,29.14961
Type06,230,PURE_KRR,28.61483,25.71199,12.03235,2.83202,11.45402,1.87436,780.81435,0.86344,0.92672,25.31492
Type06,230,PURE_SVR,28.32776,25.33081,12.36304,2.52214,13.87373,1.53538,801.04189,0.89640,0.94537,24.86503
Type06,230,RATIO_CTRL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000
Type06,240,PCA_GPR,38.88762,36.74012,20.65078,6.33298,35.39324,2.32178,1114.72413,0.78619,0.88030,36.53103
Type06,240,PCA_KRR,29.52417,26.69320,13.74008,3.34445,19.08445,1.80737,667.22130,0.86769,0.92916,26.35391
Type06,240,PCA_LINEAR,29.66202,26.75363,14.87859,3.46329,18.39475,1.58571,634.90191,0.84477,0.91585,26.42119
Type06,240,PCA_SVR,28.69628,26.04934,14.88562,3.91130,24.91049,2.03009,764.24217,0.83329,0.90907,25.77589
Type06,240,PURE_GPR,30.16356,27.26849,14.37611,3.33145,16.72795,1.76950,667.73059,0.85387,0.92117,26.90959
Type06,240,PURE_KRR,29.44189,26.64322,13.72877,3.46521,20.53465,2.07166,762.55494,0.86070,0.92514,26.32648
Type06,240,PURE_SVR,29.37366,26.40193,13.79399,3.37937,23.46096,2.53359,944.34865,0.85823,0.92371,26.12786
Type06,240,RATIO_CTRL,3.11445,2.97603,5.11419,1.48718,0.91774,1.65154,468.69837,0.90838,0.95199,1.83217
Type06,250,PCA_GPR,35.35518,32.68721,13.50181,4.56718,7.66704,0.50210,312.61422,0.82655,0.90504,32.36757
Type06,250,PCA_KRR,31.94923,28.96102,15.01116,3.21751,15.35290,2.14641,1035.98569,0.87849,0.93531,28.45473
Type06,250,PCA_LINEAR,31.53600,28.48274,14.51467,3.03171,15.16847,2.18789,1067.72678,0.88389,0.93837,28.00177
Type06,250,PCA_SVR,32.20349,29.18846,14.47458,3.23465,15.89874,2.08328,1028.20448,0.87665,0.93427,28.71753
Type06,250,PURE_GPR,31.43688,28.41853,15.02663,3.09946,17.64142,2.52322,1231.40674,0.87245,0.93188,27.96257
Type06,250,PURE_KRR,31.90577,28.88865,14.45031,3.15664,15.76178,2.53179,1191.62254,0.87440,0.93299,28.37736
Type06,250,PURE_SVR,31.24120,28.47992,15.20672,3.44070,17.39758,2.08779,1170.99421,0.86467,0.92742,28.00827
Type06,250,RATIO_CTRL,1.38541,1.29486,1.45292,0.87221,4.38588,2.35957,389.82446,0.96534,0.98236,1.28881
Type06,270,PCA_GPR,28.77802,26.09156,17.44146,5.12167,59.22856,5.70765,2383.06750,0.81530,0.89825,25.93682
Type06,270,PCA_KRR,34.28743,31.21409,17.07276,4.14184,21.50742,2.61129,1045.59702,0.84736,0.91737,30.68568
Type06,270,PCA_LINEAR,34.30641,31.12520,15.65724,3.71679,19.74952,2.42338,1034.57106,0.85541,0.92207,30.55803
Type06,270,PCA_SVR,31.94574,28.82661,16.89197,4.23756,35.18302,3.44828,1408.32913,0.84282,0.91471,28.48838
Type06,270,PURE_GPR,34.31822,31.13400,15.46918,3.61180,23.08027,2.59010,1426.97288,0.85892,0.92411,30.56419
Type06,270,PURE_KRR,34.30702,31.25382,16.68909,4.06477,23.86562,3.06338,1369.50842,0.84674,0.91701,30.73222
Type06,270,PURE_SVR,33.40328,30.54632,16.97697,4.29917,21.36773,2.65126,1186.49411,0.84504,0.91601,29.99763
Type06,270,RATIO_CTRL,3.49731,3.36158,3.33996,1.72423,3.54084,4.15207,1181.53559,0.90606,0.95072,2.03154
Type06,280,PCA_GPR,26.57556,24.83798,28.14995,8.65047,93.32945,10.06479,3746.92678,0.73459,0.84699,24.70375
Type06,280,PCA_KRR,34.76389,31.33884,15.48292,3.58621,18.01656,1.68652,1266.18640,0.85871,0.92399,30.54598
Type06,280,PCA_LINEAR,34.93208,31.93273,17.61172,4.48209,22.51642,4.15868,1289.21173,0.84251,0.91453,31.32762
Type06,280,PCA_SVR,35.33901,31.51143,16.33015,3.59002,14.11398,0.55266,1212.41301,0.85531,0.92201,30.59315
Type06,280,PURE_GPR,32.73052,29.58248,16.92307,4.07245,38.36335,4.75450,2191.24232,0.85498,0.92182,29.12880
Type06,280,PURE_KRR,35.38261,31.87361,15.88527,3.68196,19.13085,1.12422,1782.97342,0.85391,0.92120,31.04602
Type06,280,PURE_SVR,33.44110,30.31973,13.50953,4.09321,35.36298,3.39353,1995.76335,0.84940,0.91857,29.83228
Type06,280,RATIO_CTRL,4.96978,4.84038,4.92135,1.89632,2.46410,3.32324,1331.49930,0.90312,0.94909,2.47960
Type07,250,PCA_GPR,40.66770,38.40227,19.16915,7.14380,39.94751,5.74076,789.13130,0.78297,0.87828,37.98377
Type07,250,PCA_KRR,36.79721,34.24447,15.58775,5.16105,15.53774,3.31323,115.94112,0.82494,0.90407,33.76194
Type07,250,PCA_LINEAR,37.26567,34.70987,15.13427,5.18918,17.84569,3.00514,4.78737,0.82796,0.90589,34.27824
Type07,250,PCA_SVR,39.41358,36.77417,15.92280,5.58188,20.73357,3.45900,182.70729,0.81948,0.90078,36.22763
Type07,250,PURE_GPR,39.30933,36.45994,14.94195,5.17616,14.70254,3.34606,228.74690,0.83223,0.90844,35.81876
Type07,250,PURE_KRR,36.96520,34.35472,15.27694,5.05575,14.55384,3.12312,169.21285,0.82754,0.90563,33.84872
Type07,250,PURE_SVR,36.23612,33.75560,15.26728,5.30920,13.73882,3.01406,336.22333,0.81559,0.89843,33.29152
Type07,250,RATIO_CTRL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000
Type07,270,PCA_GPR,34.56781,31.33307,18.65949,4.61976,6.84732,2.45879,1349.54364,0.84113,0.91371,30.66884
Type07,270,PCA_KRR,39.85939,37.25078,19.48733,6.73619,21.13041,4.53644,64.66464,0.79596,0.88639,36.71362
Type07,270,PCA_LINEAR,39.69128,37.04865,19.06698,6.51271,19.50340,4.38632,86.58784,0.80194,0.89008,36.50449
Type07,270,PCA_SVR,40.96751,38.37559,20.70601,6.85889,20.91824,3.94539,514.54121,0.79236,0.88415,37.84520
Type07,270,PURE_GPR,39.99069,37.23757,19.11641,6.36615,18.49344,3.75434,135.13621,0.79627,0.88658,36.70223
Type07,270,PURE_KRR,39.80208,37.09686,19.02587,6.54958,20.03496,4.06104,121.10119,0.79738,0.88727,36.57893
Type07,270,PURE_SVR,40.25516,37.47706,18.45427,6.31048,20.21675,4.04562,41.12137,0.80052,0.88921,36.93659
Type07,270,RATIO_CTRL,2.82397,2.60549,3.68105,2.05462,6.66612,1.89491,472.69107,0.92311,0.96002,2.60485
Type07,280,PCA_GPR,30.90054,27.64314,16.23097,4.41526,47.09029,1.08023,2487.68796,0.84455,0.91572,27.48675
Type07,280,PCA_KRR,41.31168,37.93184,14.50822,5.09476,4.76552,3.67847,63.17981,0.84063,0.91341,37.28366
Type07,280,PCA_LINEAR,41.43858,38.72527,20.45028,7.05175,18.01549,5.52828,42.33241,0.78407,0.87897,38.13551
Type07,280,PCA_SVR,38.14656,34.74998,12.86110,5.58046,3.69262,5.48999,1171.69161,0.82671,0.90514,34.12247
Type07,280,PURE_GPR,42.58723,39.16337,16.04910,5.23813,9.32771,3.47640,36.92183,0.83836,0.91208,38.38704
Type07,280,PURE_KRR,40.65357,37.29912,14.75324,4.90431,3.44682,2.58901,221.70322,0.83873,0.91229,36.58942
Type07,280,PURE_SVR,42.32797,38.93619,16.05200,5.20700,8.89094,3.44488,58.51527,0.83922,0.91258,38.18003
Type07,280,RATIO_CTRL,3.81553,3.29602,5.65739,2.50790,7.64120,3.34432,822.52137,0.90495,0.95010,3.29795
